"Date","Open","High","Low","Close","Volume"
"4/18/2000","515.56","505.84","505.84","505.84","345.41"
"4/19/2000","501.95","515.56","515.56","515.56","1238.74"
"4/20/2000","506.81","520.43","520.43","520.43","479.05"
"4/21/2000","512.65","518.48","518.48","518.48","803.9"
"4/24/2000","522.37","517.51","517.51","517.51","435.87"
"4/25/2000","506.81","506.81","506.81","506.81","5.14"
"4/26/2000","510.7","500","500","500","96.63"
"4/27/2000","502.92","502.92","502.92","502.92","264.2"
"4/28/2000","500","515.56","515.56","515.56","2271.88"
"5/2/2000","496.11","491.25","491.25","491.25","875.86"
"5/3/2000","479.57","496.11","496.11","496.11","1433.03"
"5/4/2000","498.05","524.32","524.32","524.32","4126.39"
"5/5/2000","535.02","520.43","520.43","520.43","1244.91"
"5/8/2000","519.46","519.46","519.46","519.46","192.24"
"5/9/2000","535.02","537.94","537.94","537.94","10701.48"
"5/10/2000","539.88","544.75","544.75","544.75","7371.79"
"5/11/2000","553.5","554.47","554.47","554.47","4375.17"
"5/12/2000","568.09","564.2","564.2","564.2","2147.49"
"5/15/2000","571.98","561.28","561.28","561.28","1167.81"
"5/16/2000","567.12","561.28","561.28","561.28","2931.86"
"5/17/2000","564.2","561.28","561.28","561.28","560.26"
"5/18/2000","549.61","560.31","560.31","560.31","1156.5"
"5/19/2000","552.53","562.26","562.26","562.26","4996.08"
"5/22/2000","550.58","554.47","554.47","554.47","832.68"
"5/23/2000","554.47","554.47","554.47","554.47","1439.2"
"5/24/2000","553.5","554.47","554.47","554.47","520.17"
"5/25/2000","554.47","556.42","556.42","556.42","972.49"
"5/26/2000","557.39","561.28","561.28","561.28","1287.06"
"5/29/2000","553.5","554.47","554.47","554.47","1013.61"
"5/30/2000","547.67","559.34","559.34","559.34","324.85"
"5/31/2000","557.39","554.47","554.47","554.47","184.01"
"6/1/2000","554.47","554.47","554.47","554.47","298.12"
"6/2/2000","556.42","549.61","549.61","549.61","835.76"
"6/5/2000","547.67","546.69","546.69","546.69","521.2"
"6/6/2000","536.96","549.61","549.61","549.61","707.26"
"6/7/2000","544.75","544.75","544.75","544.75","198.4"
"6/8/2000","538.91","543.77","543.77","543.77","31.87"
"6/9/2000","537.94","539.88","539.88","539.88","977.63"
"6/12/2000","539.88","535.99","535.99","535.99","1435.09"
"6/13/2000","535.02","535.02","535.02","535.02","194.29"
"6/14/2000","525.29","525.29","525.29","525.29","676.42"
"6/19/2000","515.56","539.88","539.88","539.88","371.11"
"6/20/2000","535.02","525.29","525.29","525.29","764.83"
"6/21/2000","519.46","525.29","525.29","525.29","123.36"
"6/22/2000","525.29","525.29","525.29","525.29","308.4"
"6/23/2000","519.46","529.18","529.18","529.18","1871.99"
"6/26/2000","518.48","518.48","518.48","518.48","11.31"
"6/27/2000","522.37","518.48","518.48","518.48","354.66"
"6/28/2000","517.51","519.46","519.46","519.46","352.6"
"6/29/2000","525.29","535.02","535.02","535.02","4836.74"
"6/30/2000","535.02","561.28","561.28","561.28","4069.85"
"7/3/2000","535.02","535.02","535.02","535.02","51.4"
"7/4/2000","535.02","535.02","535.02","535.02","159.34"
"7/5/2000","520.43","539.88","539.88","539.88","41.12"
"7/6/2000","520.43","535.02","535.02","535.02","240.55"
"7/7/2000","525.29","534.05","534.05","534.05","124.39"
"7/10/2000","523.35","525.29","525.29","525.29","93.55"
"7/11/2000","520.43","525.29","525.29","525.29","311.48"
"7/12/2000","520.43","525.29","525.29","525.29","18.5"
"7/13/2000","516.54","516.54","516.54","516.54","10.28"
"7/14/2000","516.54","512.65","512.65","512.65","809.04"
"7/17/2000","515.56","515.56","515.56","515.56","154.2"
"7/18/2000","511.67","511.67","511.67","511.67","257"
"7/19/2000","491.25","493.19","493.19","493.19","1218.18"
"7/20/2000","494.16","494.16","494.16","494.16","56.54"
"7/21/2000","495.14","502.92","502.92","502.92","255.97"
"7/24/2000","498.05","505.84","505.84","505.84","76.07"
"7/25/2000","500","500.97","500.97","500.97","115.14"
"7/26/2000","500","500.97","500.97","500.97","360.83"
"7/27/2000","500.97","500","500","500","850.16"
"7/31/2000","492.22","492.22","492.22","492.22","354.66"
"8/1/2000","496.11","500.97","500.97","500.97","1129.77"
"8/2/2000","496.11","512.65","512.65","512.65","816.23"
"8/3/2000","501.95","505.84","505.84","505.84","627.08"
"8/4/2000","505.84","515.56","515.56","515.56","822.4"
"8/7/2000","496.11","496.11","496.11","496.11","21.59"
"8/8/2000","495.14","495.14","495.14","495.14","11.31"
"8/9/2000","505.84","505.84","505.84","505.84","77.1"
"8/10/2000","514.59","514.59","514.59","514.59","102.8"
"8/11/2000","499.03","511.67","511.67","511.67","88.41"
"8/15/2000","493.19","493.19","493.19","493.19","248.78"
"8/17/2000","496.11","496.11","496.11","496.11","26.73"
"8/18/2000","496.11","500.97","500.97","500.97","695.96"
"8/23/2000","535.02","554.47","554.47","554.47","3173.44"
"8/24/2000","564.2","569.07","569.07","569.07","3697.72"
"8/25/2000","569.07","559.34","559.34","559.34","5708.48"
"8/28/2000","554.47","535.02","535.02","535.02","957.07"
"8/29/2000","514.59","514.59","514.59","514.59","585.96"
"8/30/2000","512.65","515.56","515.56","515.56","908.75"
"8/31/2000","515.56","516.54","516.54","516.54","295.04"
"9/1/2000","520.43","516.54","516.54","516.54","947.82"
"9/4/2000","516.54","516.54","516.54","516.54","10.28"
"9/5/2000","523.35","522.37","522.37","522.37","1004.36"
"9/6/2000","520.43","523.35","523.35","523.35","1259.3"
"9/7/2000","522.37","523.35","523.35","523.35","508.86"
"9/8/2000","527.24","523.35","523.35","523.35","427.65"
"9/11/2000","522.37","523.35","523.35","523.35","601.38"
"9/12/2000","520.43","520.43","520.43","520.43","71.96"
"9/13/2000","520.43","519.46","519.46","519.46","683.62"
"9/14/2000","516.54","519.46","519.46","519.46","948.84"
"9/15/2000","516.54","514.59","514.59","514.59","2414.77"
"9/18/2000","515.56","519.46","519.46","519.46","411.2"
"9/19/2000","513.62","515.56","515.56","515.56","268.31"
"9/20/2000","515.56","514.59","514.59","514.59","253.92"
"9/21/2000","510.7","515.56","515.56","515.56","350.55"
"9/22/2000","515.56","506.81","506.81","506.81","462.6"
"9/25/2000","515.56","503.89","503.89","503.89","165.51"
"9/26/2000","504.86","504.86","504.86","504.86","79.16"
"9/27/2000","504.86","508.75","508.75","508.75","517.08"
"9/28/2000","510.7","515.56","515.56","515.56","5181.12"
"9/29/2000","510.7","513.62","513.62","513.62","1410.42"
"10/2/2000","508.75","507.78","507.78","507.78","339.24"
"10/3/2000","503.89","523.35","523.35","523.35","7556.83"
"10/4/2000","520.43","529.18","529.18","529.18","3917.71"
"10/5/2000","525.29","527.24","527.24","527.24","173.73"
"10/6/2000","526.26","528.21","528.21","528.21","1086.6"
"10/9/2000","510.7","510.7","510.7","510.7","388.58"
"10/10/2000","521.4","521.4","521.4","521.4","308.4"
"10/11/2000","520.43","510.7","510.7","510.7","2156.74"
"10/12/2000","506.81","500.97","500.97","500.97","2541.22"
"10/13/2000","500.97","509.73","509.73","509.73","5229.44"
"10/16/2000","498.05","500","500","500","131.58"
"10/17/2000","501.95","499.03","499.03","499.03","4242.56"
"10/18/2000","506.81","500","500","500","145.98"
"10/19/2000","499.03","499.03","499.03","499.03","769.97"
"10/20/2000","500.97","508.75","508.75","508.75","1774.33"
"10/23/2000","501.95","500","500","500","6321.17"
"10/24/2000","500.97","500.97","500.97","500.97","1502.94"
"10/25/2000","502.92","500.97","500.97","500.97","1112.3"
"10/26/2000","501.95","500.97","500.97","500.97","627.08"
"10/27/2000","499.03","494.16","494.16","494.16","4119.2"
"10/30/2000","496.11","493.19","493.19","493.19","185.04"
"10/31/2000","495.14","491.25","491.25","491.25","4299.1"
"11/1/2000","492.22","495.14","492.22","494.16","11620.51"
"11/2/2000","494.16","496.11","494.16","494.16","872.77"
"11/3/2000","493.19","494.16","493.19","494.16","170.65"
"11/7/2000","492.22","492.22","491.25","491.25","210.74"
"11/8/2000","491.25","491.25","491.25","491.25","475.96"
"11/9/2000","491.25","491.25","486.38","489.3","759.69"
"11/10/2000","486.38","486.38","486.38","486.38","311.48"
"11/13/2000","486.33","486.33","483.46","483.46","113.08"
"11/14/2000","479.57","479.57","479.57","479.57","82.24"
"11/15/2000","481.52","483.46","476.65","476.65","616.8"
"11/16/2000","471.79","479.57","471.79","479.57","170.65"
"11/17/2000","467.9","471.79","467.9","471.79","2600.84"
"11/20/2000","467.9","467.9","467.9","467.9","45.23"
"11/21/2000","466.93","466.93","466.93","466.93","287.84"
"11/22/2000","465.95","486.38","465.95","486.38","3792.29"
"11/23/2000","494.16","500","486.38","486.38","7473.56"
"11/24/2000","482.49","484.44","481.52","483.46","323.82"
"11/27/2000","474.71","474.71","474.71","474.71","33.92"
"11/28/2000","483.46","483.46","472.76","472.76","418.4"
"11/30/2000","472.81","475.68","472.76","475.68","462.6"
"12/1/2000","467.9","467.9","466.93","466.93","1277.8"
"12/4/2000","462.06","462.06","440.66","440.66","1019.78"
"12/5/2000","447.47","447.47","447.47","447.47","229.24"
"12/6/2000","438.72","439.69","438.72","439.69","2633.74"
"12/7/2000","462.06","464.98","462.06","462.06","2148.52"
"12/8/2000","465.95","465.95","452.33","452.33","822.4"
"12/11/2000","447.47","463.52","447.47","463.52","203.54"
"12/12/2000","464.88","465.86","464.88","464.98","763.8"
"12/13/2000","466.93","471.79","464.98","468.87","2999.7"
"12/14/2000","471.79","475.68","471.79","472.76","1540.97"
"12/15/2000","473.74","474.71","470.82","474.71","2313"
"12/18/2000","476.65","476.65","476.65","476.65","520.17"
"12/19/2000","476.65","478.6","476.65","478.6","151.12"
"12/20/2000","476.65","476.65","470.82","475.68","3108.67"
"12/21/2000","464.98","467.9","464.98","467.9","124.39"
"12/22/2000","447.47","463.04","447.47","448.44","1719.84"
"12/25/2000","453.31","469.84","452.33","469.84","2009.74"
"12/26/2000","458.17","458.17","458.17","458.17","84.3"
"12/29/2000","466.93","466.93","447.47","447.47","47.29"
"1/2/2001","447.47","447.47","447.47","447.47","277.56"
"1/3/2001","439.69","439.69","439.69","439.69","46.26"
"1/4/2001","444.55","445.53","439.69","439.69","577.74"
"1/5/2001","439.69","439.69","437.74","437.74","179.9"
"1/8/2001","437.74","437.74","425.1","425.1","165.51"
"1/9/2001","418.29","418.29","403.7","403.7","387.56"
"1/10/2001","419.26","419.26","419.26","419.26","138.78"
"1/12/2001","399.81","418.29","399.81","418.29","427.65"
"1/15/2001","399.81","399.81","399.81","399.81","226.16"
"1/16/2001","395.91","400.78","395.91","400.78","394.75"
"1/17/2001","394.94","398.83","394.94","398.83","38.04"
"1/18/2001","398.83","398.83","397.86","397.86","1309.67"
"1/19/2001","394.94","394.94","374.51","374.51","2600.84"
"1/22/2001","370.62","370.62","361.87","365.76","1264.44"
"1/23/2001","354.09","379.38","354.09","379.38","6330.42"
"1/24/2001","396.89","398.83","393.97","397.86","4219.94"
"1/25/2001","404.67","405.64","391.05","398.83","12270.21"
"1/26/2001","413.42","421.21","413.42","418.29","2140.3"
"1/29/2001","426.56","436.77","426.07","431.91","5034.12"
"1/30/2001","442.61","457.2","428.02","430.93","7260.76"
"1/31/2001","435.8","435.8","405.64","428.02","262.14"
"2/1/2001","427.04","427.04","427.04","427.04","128.5"
"2/2/2001","426.07","427.04","423.15","423.15","4331.99"
"2/5/2001","428.99","448.54","428.99","448.54","2031.33"
"2/6/2001","425.1","437.74","422.18","422.18","2823.92"
"2/7/2001","437.74","437.74","427.04","427.04","287.84"
"2/8/2001","432.88","432.88","432.88","432.88","816.23"
"2/9/2001","430.93","452.33","430.93","452.33","6815.64"
"2/12/2001","439.69","457.2","439.69","457.2","601.38"
"2/13/2001","457.2","466.93","457.2","466.93","570.54"
"2/14/2001","476.65","486.38","476.65","481.52","930.34"
"2/15/2001","480.54","481.52","480.54","481.52","158.31"
"2/16/2001","475.68","496.11","475.68","487.35","5561.48"
"2/19/2001","503.89","503.89","482.49","482.49","431.76"
"2/20/2001","485.41","485.41","480.54","480.54","2677.94"
"2/21/2001","468.87","475.68","468.87","473.93","353.63"
"2/22/2001","467.9","490.27","467.9","486.38","5171.87"
"2/23/2001","487.35","499.03","487.35","491.25","2017.96"
"2/26/2001","488.33","520.43","488.33","520.43","12746.17"
"2/27/2001","526.26","535.02","505.84","518.48","6887.6"
"2/28/2001","519.46","519.46","508.75","518.48","1550.22"
"3/1/2001","511.67","518.48","511.67","512.65","1603.68"
"3/2/2001","511.67","515.56","509.73","512.65","1506.02"
"3/5/2001","515.56","515.56","505.84","505.84","231.3"
"3/9/2001","511.67","519.46","511.67","519.46","621.94"
"3/12/2001","517.51","519.46","516.54","516.54","418.4"
"3/13/2001","515.56","525.29","515.56","515.56","1273.69"
"3/14/2001","515.56","525.29","515.56","524.32","341.3"
"3/15/2001","515.56","520.43","515.56","518.48","673.34"
"3/16/2001","513.62","515.56","513.62","515.56","775.11"
"3/19/2001","510.7","515.56","510.7","515.56","846.04"
"3/20/2001","519.46","520.43","519.46","519.46","346.44"
"3/21/2001","515.56","524.32","515.56","518.48","1448.45"
"3/22/2001","518.48","520.43","518.48","520.43","273.45"
"3/23/2001","515.56","515.56","512.65","513.62","80.18"
"3/26/2001","500","510.7","500","510.7","320.74"
"3/28/2001","506.81","511.67","506.81","506.81","465.68"
"3/29/2001","505.84","507.78","501.95","501.95","627.08"
"3/30/2001","486.38","501.95","486.38","501.95","308.4"
"4/2/2001","487.35","487.35","486.38","486.38","5268.5"
"4/3/2001","463.04","482.49","463.04","468.87","515.03"
"4/4/2001","457.2","486.38","457.2","486.38","9165.65"
"4/5/2001","486.38","491.25","486.38","491.25","2919.52"
"4/6/2001","489.3","491.25","486.38","486.38","252.89"
"4/9/2001","495.14","495.14","486.38","495.14","1577.98"
"4/10/2001","481.52","495.14","481.52","491.25","479.05"
"4/11/2001","486.38","486.38","481.52","485.41","861.46"
"4/12/2001","485.41","491.25","485.41","486.38","1911.05"
"4/13/2001","486.38","486.38","486.38","486.38","144.95"
"4/17/2001","470.82","484.44","470.82","484.44","77.1"
"4/18/2001","476.65","486.38","476.65","486.38","1282.94"
"4/19/2001","477.63","486.38","477.63","481.52","1256.22"
"4/23/2001","475.68","476.65","475.68","476.65","159.34"
"4/24/2001","481.52","481.52","476.65","476.65","89.44"
"4/25/2001","475.68","475.68","475.68","475.68","164.48"
"4/26/2001","471.79","471.79","471.79","471.79","616.8"
"4/27/2001","475.68","475.68","474.71","475.68","269.34"
"5/2/2001","466.93","466.93","466.93","466.93","62.71"
"5/3/2001","466.93","475.68","466.93","475.68","595.21"
"5/4/2001","471.79","472.76","471.79","472.76","2327.39"
"5/7/2001","467.9","468.87","467.9","468.87","50.37"
"5/8/2001","470.82","470.82","470.82","470.82","58.6"
"5/9/2001","464.98","467.02","464.98","467.02","1209.96"
"5/10/2001","466.93","476.65","466.93","476.65","2406.55"
"5/11/2001","462.16","462.16","462.16","462.16","52.43"
"5/14/2001","462.06","471.79","462.06","471.79","49.34"
"5/15/2001","459.14","459.14","452.33","452.33","1412.47"
"5/16/2001","447.47","466.93","447.47","466.93","1111.27"
"5/17/2001","452.33","466.93","452.33","466.83","2512.43"
"5/18/2001","454.28","466.83","454.28","455.25","21.59"
"5/21/2001","455.25","457.2","455.25","457.2","165.51"
"5/22/2001","452.33","452.33","448.44","452.33","1426.86"
"5/23/2001","453.31","453.31","453.31","453.31","732.96"
"5/24/2001","460.12","460.12","460.12","460.12","1105.1"
"5/25/2001","460.12","462.06","460.12","462.06","446.15"
"5/28/2001","457.2","458.17","457.2","458.17","316.62"
"5/29/2001","465.95","466.44","465.95","466.44","64.76"
"5/30/2001","466.93","486.38","466.93","484.44","28762.41"
"5/31/2001","468.87","484.34","468.87","476.65","332.04"
"6/1/2001","481.52","481.52","481.52","481.52","82.24"
"6/4/2001","476.65","476.65","476.65","476.65","257"
"6/7/2001","476.65","476.65","476.65","476.65","317.65"
"6/8/2001","466.93","466.93","466.93","466.93","26.73"
"6/11/2001","462.06","462.06","462.06","462.06","33.92"
"6/12/2001","462.06","462.06","462.06","462.06","11.31"
"6/13/2001","457.2","457.2","452.33","457.2","181.96"
"6/14/2001","454.28","462.06","454.28","462.06","90.46"
"6/15/2001","457.2","462.06","457.2","462.06","264.2"
"6/18/2001","454.28","454.28","454.28","454.28","269.34"
"6/19/2001","454.28","454.28","454.28","454.28","34.95"
"6/20/2001","454.28","461.96","454.28","461.96","199.43"
"6/21/2001","461.96","471.79","461.96","471.79","404"
"6/25/2001","459.14","459.14","459.14","459.14","67.85"
"6/26/2001","459.14","462.06","459.14","462.06","4186.02"
"6/27/2001","461.09","466.93","461.09","466.93","112.05"
"6/28/2001","461.09","462.06","461.09","461.09","226.16"
"6/29/2001","460.12","471.79","460.12","460.12","716.52"
"7/2/2001","462.06","462.06","462.06","462.06","289.9"
"7/3/2001","457.59","464.98","457.59","464.98","48.32"
"7/4/2001","457.68","464.98","457.68","464.98","92.52"
"7/6/2001","456.23","456.23","456.23","456.23","145.98"
"7/9/2001","453.31","457.2","453.31","457.2","408.12"
"7/10/2001","453.31","459.14","453.31","457.2","1010.52"
"7/11/2001","457.2","457.2","457.2","457.2","452.32"
"7/12/2001","457.2","457.2","457.2","457.2","6338.65"
"7/13/2001","457.2","461.58","457.2","461.58","184.01"
"7/16/2001","437.74","454.28","437.74","452.33","248.78"
"7/17/2001","441.63","452.33","441.63","447.47","164.48"
"7/18/2001","432.88","446.5","432.88","446.5","1075.29"
"7/19/2001","447.47","452.33","447.47","452.33","981.74"
"7/20/2001","451.36","456.23","451.36","456.23","357.74"
"7/24/2001","437.74","452.33","437.74","452.33","864.55"
"7/25/2001","447.96","456.23","447.96","456.23","662.03"
"7/26/2001","452.33","453.31","452.33","453.31","89.44"
"7/27/2001","448.93","456.23","448.93","456.23","97.66"
"7/31/2001","440.66","440.66","440.66","440.66","33.92"
"8/1/2001","439.69","442.61","439.69","442.61","156.26"
"8/2/2001","441.63","452.33","439.69","452.33","431.76"
"8/3/2001","447.47","452.33","447.47","452.33","43.18"
"8/6/2001","447.47","477.63","447.47","477.63","1271.64"
"8/7/2001","492.22","493.19","486.38","486.38","3349.22"
"8/8/2001","462.06","466.93","462.06","466.93","99.72"
"8/9/2001","455.25","463.04","455.25","463.04","139.81"
"8/10/2001","463.04","466.93","463.04","466.93","371.11"
"8/13/2001","456.23","470.33","456.23","458.27","162.42"
"8/16/2001","458.37","458.37","458.37","458.37","306.34"
"8/17/2001","454.28","471.79","454.28","471.79","208.68"
"8/22/2001","457.2","486.38","457.2","486.38","376.25"
"8/23/2001","462.06","462.06","462.06","462.06","56.54"
"8/24/2001","447.47","471.79","447.47","471.79","173.73"
"8/27/2001","457.2","463.04","457.2","463.04","191.21"
"8/28/2001","447.47","474.71","447.47","474.71","90.46"
"8/29/2001","457.2","457.2","457.2","457.2","33.92"
"8/30/2001","474.71","474.71","474.71","474.71","67.85"
"8/31/2001","462.06","476.65","462.06","476.65","547.92"
"9/3/2001","468.87","468.87","468.87","468.87","45.23"
"9/4/2001","470.82","470.82","470.82","470.82","1.03"
"9/5/2001","476.65","476.65","476.65","476.65","15.42"
"9/6/2001","476.65","476.65","476.65","476.65","699.04"
"9/7/2001","474.71","475.68","474.71","475.68","155.23"
"9/10/2001","475.68","475.68","475.68","475.68","486.24"
"9/11/2001","471.79","471.79","471.79","471.79","11.31"
"9/12/2001","471.79","471.79","457.2","457.68","280.64"
"9/13/2001","457.2","457.2","447.47","447.47","123.36"
"9/14/2001","442.61","442.61","442.61","442.61","93.55"
"9/18/2001","437.74","442.61","437.74","442.61","543.81"
"9/19/2001","437.74","437.74","437.74","437.74","70.93"
"9/20/2001","442.61","442.61","437.74","437.74","136.72"
"9/21/2001","437.74","442.61","437.74","442.61","278.59"
"9/24/2001","447.47","447.47","447.47","447.47","69.9"
"9/25/2001","442.61","452.33","442.61","452.33","719.6"
"9/26/2001","442.61","442.61","442.61","442.61","148.03"
"9/27/2001","438.72","438.72","438.72","438.72","11.31"
"9/28/2001","437.74","438.72","435.8","435.8","1293.22"
"10/1/2001","433.85","433.85","428.99","428.99","143.92"
"10/2/2001","432.88","432.88","432.88","432.88","84.3"
"10/4/2001","428.99","437.74","428.99","437.74","1305.56"
"10/8/2001","426.07","437.74","426.07","437.74","725.77"
"10/9/2001","428.02","428.02","428.02","428.02","61.68"
"10/10/2001","432.88","435.8","432.88","435.8","1130.8"
"10/11/2001","432.88","432.88","432.88","432.88","101.77"
"10/12/2001","433.95","433.95","433.85","433.85","401.95"
"10/15/2001","428.02","428.02","428.02","428.02","114.11"
"10/16/2001","424.12","424.12","424.12","424.12","309.43"
"10/17/2001","424.12","424.12","424.12","424.12","10.28"
"10/18/2001","424.12","424.12","424.12","424.12","143.92"
"10/19/2001","428.02","428.02","424.12","424.12","577.74"
"10/22/2001","413.42","418.29","413.42","418.29","236.44"
"10/23/2001","400.78","404.67","400.78","403.7","553.06"
"10/24/2001","395.91","395.91","395.91","395.91","261.11"
"10/25/2001","389.11","389.11","389.11","389.11","30.84"
"10/26/2001","396.89","396.89","396.89","396.89","72.99"
"10/29/2001","393.97","394.94","393.97","394.94","206.63"
"10/30/2001","389.2","389.2","389.2","389.2","22.62"
"10/31/2001","393","393","389.11","389.11","543.81"
"11/1/2001","381.32","389.2","381.32","389.2","10396.16"
"11/2/2001","393.97","397.86","393.97","397.86","10002.44"
"11/5/2001","389.11","398.83","389.11","398.83","14135"
"11/7/2001","398.83","398.83","398.83","398.83","207.66"
"11/8/2001","398.64","398.64","398.59","398.59","690.82"
"11/9/2001","389.11","389.11","389.11","389.11","55.51"
"11/12/2001","385.21","385.21","385.21","385.21","162.42"
"11/13/2001","389.11","398.83","389.11","398.83","458.49"
"11/14/2001","393.97","422.18","393.97","422.18","1616.02"
"11/15/2001","403.7","403.7","403.7","403.7","158.31"
"11/19/2001","400.78","400.78","400.78","400.78","29.81"
"11/20/2001","400.78","408.56","400.78","408.56","238.5"
"11/21/2001","413.42","413.42","410.51","410.51","132.61"
"11/22/2001","408.56","432.88","408.56","432.88","121.3"
"11/23/2001","414.4","418.29","414.4","416.34","953.98"
"11/26/2001","408.56","408.56","408.56","408.56","27.76"
"11/27/2001","408.56","408.56","408.56","408.56","75.04"
"11/29/2001","412.45","412.45","412.45","412.45","144.95"
"11/30/2001","421.21","423.15","421.21","423.15","92.52"
"12/3/2001","423.15","432.88","423.15","432.88","194.29"
"12/4/2001","425.1","425.1","423.15","423.15","54.48"
"12/5/2001","423.15","423.15","423.15","423.15","41.12"
"12/6/2001","423.15","423.15","423.15","423.15","940.62"
"12/7/2001","423.15","423.15","405.64","423.15","3376.98"
"12/10/2001","424.37","428.02","424.37","428.02","431.76"
"12/11/2001","423.15","425.1","423.15","425.1","86.35"
"12/12/2001","425.1","428.02","424.12","424.12","205.6"
"12/13/2001","425.1","425.1","425.1","425.1","1107.16"
"12/14/2001","425.1","428.02","425.1","425.1","215.88"
"12/19/2001","428.02","428.02","428.02","428.02","92.52"
"12/20/2001","418.29","418.29","418.29","418.29","48.32"
"12/21/2001","412.45","423.15","412.45","423.15","231.3"
"12/24/2001","423.15","427.53","423.15","427.53","141.86"
"12/25/2001","423.15","423.15","423.15","423.15","51.4"
"12/26/2001","417.32","426.95","417.32","426.95","420.45"
"12/28/2001","426.95","426.95","410.51","426.07","1655.08"
"12/31/2001","427.04","427.04","426.07","426.07","8450.16"
"1/3/2002","421.21","421.21","421.21","421.21","205.6"
"1/7/2002","408.56","408.56","408.56","408.56","11.31"
"1/9/2002","394.94","422.18","394.94","422.18","114.11"
