"Date","Open","High","Low","Close","Volume"
"2/9/2001","43.32","43.33","43.06","43.06","10164.79"
"2/12/2001","43.03","43.04","43.03","43.03","44680.41"
"2/13/2001","43.11","43.11","42.84","42.84","73113.4"
"2/14/2001","42.84","42.84","41.85","42.64","150004.33"
"2/15/2001","43.33","44.41","41.95","44.41","354965.57"
"2/16/2001","45.1","45.1","44.71","44.71","31966.8"
"2/19/2001","44.61","44.61","44.12","44.31","30646.7"
"2/20/2001","43.94","44.31","43.94","44.31","65548.2"
"2/21/2001","43.43","44.31","43.43","44.31","30281.13"
"2/22/2001","44.02","44.31","44.02","44.31","33317.37"
"2/23/2001","44.13","44.31","43.33","44.31","126963.45"
"2/26/2001","44.29","44.29","43.92","44.22","30707.63"
"2/27/2001","44.12","44.27","43.33","44.02","60826.29"
"2/28/2001","44.02","44.02","43.53","44.02","18308.81"
"3/1/2001","44.02","44.02","43.34","43.97","14866.39"
"3/2/2001","44.01","44.01","43.82","43.97","5981.08"
"3/5/2001","43.82","43.92","43.53","43.92","14419.59"
"3/8/2001","43.92","43.92","43.92","43.92","2477.73"
"3/9/2001","43.82","44.22","43.33","44.22","151090.88"
"3/12/2001","44.12","44.81","43.92","44.81","199193.4"
"3/13/2001","45.3","46.19","45.3","45.3","229748.71"
"3/14/2001","45.3","45.3","44.31","44.31","49574.95"
"3/15/2001","44.36","44.91","44.36","44.51","27519.07"
"3/16/2001","44.61","44.66","44.61","44.61","24279.74"
"3/19/2001","44.51","44.8","44.51","44.74","7108.25"
"3/20/2001","44.61","44.81","44.61","44.81","34789.79"
"3/21/2001","44.81","44.81","44.31","44.81","52702.58"
"3/22/2001","44.81","44.81","44.71","44.79","49757.73"
"3/23/2001","44.31","44.31","44.31","44.31","6539.59"
"3/26/2001","44.81","44.81","44.31","44.31","41136.44"
"3/28/2001","44.32","44.32","44.31","44.31","42243.3"
"3/29/2001","43.34","44.3","43.34","44.3","11627.06"
"3/30/2001","42.84","44.12","42.84","44.04","23497.84"
"4/2/2001","43.33","43.33","42.84","43.33","108674.95"
"4/3/2001","43.33","43.33","42.84","43.33","33611.86"
"4/4/2001","42.94","43.33","42.94","43.32","34028.2"
"4/5/2001","42.94","43.32","42.94","43.23","28534.54"
"4/6/2001","42.94","43.23","42.94","43.23","61070"
"4/9/2001","43.33","43.53","43.04","43.53","52306.55"
"4/10/2001","43.33","43.92","43.33","43.92","56591.8"
"4/11/2001","43.92","43.92","43.33","43.33","11992.63"
"4/12/2001","42.94","42.96","42.94","42.94","56033.3"
"4/13/2001","43.13","43.13","42.94","43.13","32230.82"
"4/16/2001","42.94","42.94","42.84","42.84","6600.52"
"4/17/2001","42.94","42.94","42.84","42.84","8956.39"
"4/18/2001","42.83","43.23","42.64","43.23","26300.52"
"4/19/2001","42.74","43.23","42.74","43.23","13251.8"
"4/20/2001","42.64","43.13","42.64","43.13","3716.6"
"4/23/2001","43.13","43.13","43.13","43.13","7768.3"
"4/24/2001","43.13","43.13","41.95","41.95","63710.21"
"4/25/2001","41.95","42.44","41.95","42.35","26605.16"
"4/26/2001","42.35","43.12","42.35","42.35","22126.96"
"4/27/2001","42.35","42.84","42.35","42.39","16156.03"
"4/30/2001","42.35","42.35","42.25","42.35","10154.64"
"5/2/2001","42.25","43.13","42.25","43.13","27417.53"
"5/3/2001","42.35","43.63","42.35","43.33","170608.09"
"5/4/2001","43.33","44.02","43.33","43.63","59292.94"
"5/7/2001","43.33","43.82","43.33","43.72","60379.48"
"5/8/2001","43.77","43.82","43.53","43.72","75245.88"
"5/9/2001","43.71","44.31","43.33","44.31","399828.76"
"5/10/2001","43.72","44.3","43.72","43.72","9250.88"
"5/11/2001","43.72","43.72","43.72","43.72","2234.02"
"5/14/2001","43.63","44.12","43.33","44.12","29803.87"
"5/15/2001","44.12","44.79","44.12","44.51","254363.56"
"5/16/2001","44.41","44.51","44.31","44.51","49321.08"
"5/17/2001","44.31","44.51","44.12","44.51","226225.05"
"5/18/2001","44.31","44.31","43.92","44.31","80505.98"
"5/21/2001","44.31","44.51","44.31","44.51","34931.96"
"5/22/2001","44.31","44.41","44.31","44.41","64309.33"
"5/23/2001","44.51","44.51","43.92","44.51","39125.82"
"5/24/2001","44.31","44.61","44.31","44.61","54997.53"
"5/25/2001","44.61","44.61","44.61","44.61","14216.5"
"5/28/2001","44.61","44.61","44.31","44.61","65304.48"
"5/29/2001","44.31","44.51","44.31","44.31","25061.65"
"5/30/2001","44.31","44.61","44.31","44.31","71894.85"
"5/31/2001","44.42","44.61","44.31","44.41","141322.11"
"6/1/2001","44.31","44.31","44.31","44.31","90691.08"
"6/4/2001","44.31","44.61","44.31","44.31","47848.66"
"6/7/2001","44.31","44.31","44.31","44.31","194867.53"
"6/8/2001","44.31","44.31","44.31","44.31","9017.32"
"6/11/2001","44.31","44.31","44.31","44.31","91188.66"
"6/12/2001","44.31","44.31","44.31","44.31","399229.64"
"6/13/2001","44.31","44.31","44.31","44.31","27214.43"
"6/14/2001","42.84","44.31","42.84","44.31","9809.38"
"6/15/2001","42.84","42.84","42.84","42.84","6377.11"
"6/18/2001","42.05","42.05","41.85","41.85","14216.5"
"6/19/2001","41.16","41.16","41.16","41.16","12185.57"
"6/20/2001","41.16","41.36","41.16","41.36","27194.12"
"6/21/2001","41.26","42.35","41.26","42.35","30535"
"6/22/2001","41.56","42.05","41.56","41.66","852.99"
"6/25/2001","41.66","41.66","41.66","41.66","5970.93"
"6/26/2001","42.35","42.35","42.35","42.35","203.09"
"6/27/2001","41.66","41.66","41.66","41.66","1858.3"
"6/28/2001","41.85","41.85","41.85","41.85","2975.31"
"6/29/2001","41.85","42.35","41.85","41.85","30392.84"
"7/2/2001","40.42","40.42","40.38","40.38","4985.93"
"7/3/2001","39.49","40.38","39.39","40.38","55921.6"
"7/4/2001","40.38","40.38","40.38","40.38","11820"
"7/5/2001","39.59","40.38","39.59","40.38","40598.25"
"7/6/2001","39.88","40.38","39.88","40.38","11616.91"
"7/9/2001","39.98","40.37","39.98","40.18","12612.06"
"7/10/2001","40.18","40.18","39.98","40.17","15506.13"
"7/11/2001","40.08","40.18","40.08","40.18","22624.54"
"7/12/2001","39.78","39.98","39.78","39.98","17862.01"
"7/13/2001","39.88","39.88","39.88","39.88","12876.08"
"7/16/2001","39.88","39.88","39.88","39.88","13871.24"
"7/17/2001","39.88","39.88","39.39","39.39","21375.52"
"7/18/2001","39.5","39.69","39.5","39.69","24675.77"
"7/19/2001","39.6","39.88","39.6","39.88","54398.4"
"7/20/2001","39.98","39.99","39.93","39.98","52611.19"
"7/23/2001","39.88","39.88","39.88","39.88","26402.06"
"7/24/2001","39.88","39.88","39.88","39.88","23294.74"
"7/25/2001","39.88","39.98","39.88","39.88","36861.34"
"7/26/2001","39.87","39.88","39.78","39.78","12561.29"
"7/27/2001","39.88","39.88","39.78","39.83","20309.28"
"7/31/2001","39.88","39.88","39.88","39.88","15455.36"
"8/1/2001","39.88","39.88","39.88","39.88","27458.14"
"8/2/2001","39.7","39.7","39.69","39.69","19903.09"
"8/3/2001","39.78","39.88","39.78","39.88","105506.7"
"8/6/2001","39.88","42.25","39.69","42.25","39318.76"
"8/7/2001","42.35","42.84","40.77","40.77","47127.68"
"8/8/2001","39.88","40.09","39.88","39.98","20370.21"
"8/9/2001","40.87","40.87","39.88","39.88","46203.61"
"8/10/2001","39.88","39.88","39.88","39.88","5473.35"
"8/13/2001","39.88","39.89","39.78","39.78","19303.97"
"8/15/2001","39.88","39.88","39.88","39.88","3533.81"
"8/16/2001","39.88","39.88","39.88","39.88","23457.22"
"8/17/2001","39.88","39.88","39.69","39.88","31753.56"
"8/22/2001","39.88","39.88","39.88","39.88","15231.96"
"8/23/2001","39.88","39.88","39.88","39.88","7108.25"
"8/24/2001","39.88","39.88","39.88","39.88","47219.07"
"8/27/2001","39.88","39.88","39.88","39.88","21822.32"
"8/28/2001","39.88","39.88","39.88","39.88","8397.89"
"8/29/2001","39.88","39.88","39.88","39.88","2711.29"
"8/30/2001","39.88","40.08","39.88","40.08","17841.7"
"8/31/2001","40.38","40.47","40.38","40.47","2650.36"
"9/3/2001","39.88","39.88","39.88","39.88","6478.66"
"9/4/2001","39.88","40.08","39.88","40.08","6265.41"
"9/5/2001","39.9","39.91","39.9","39.91","8093.25"
"9/6/2001","39.89","39.89","39.88","39.88","13769.69"
"9/7/2001","39.88","39.98","39.88","39.88","9311.8"
"9/10/2001","39.89","39.98","39.89","39.98","8804.07"
"9/11/2001","39.88","39.88","39.88","39.88","3716.6"
"9/12/2001","39.88","39.88","39.69","39.88","13201.03"
"9/13/2001","39.69","39.88","39.49","39.88","33510.31"
"9/14/2001","39.86","39.88","39.42","39.88","15902.16"
"9/17/2001","39.88","39.88","39.69","39.69","8326.8"
"9/18/2001","39.69","39.69","39.48","39.69","52733.04"
"9/19/2001","39.69","39.69","39.64","39.64","6600.52"
"9/20/2001","39.67","39.69","39.59","39.69","23893.87"
"9/21/2001","39.69","39.87","39.69","39.87","24574.23"
"9/24/2001","39.87","39.87","39.78","39.86","15871.7"
"9/25/2001","39.69","39.78","39.69","39.69","44599.18"
"9/26/2001","39.69","39.7","39.59","39.69","46355.93"
"9/27/2001","39.69","39.69","39.59","39.69","28524.38"
"9/28/2001","39.67","39.69","39.49","39.69","55322.47"
"10/1/2001","39.69","39.69","39.39","39.69","23863.4"
"10/2/2001","39.69","39.69","39.69","39.69","7108.25"
"10/3/2001","39.68","39.68","39.49","39.64","21537.99"
"10/4/2001","39.64","39.67","39.54","39.67","58236.86"
"10/5/2001","39.49","39.69","39.49","39.67","75002.16"
"10/8/2001","39.67","39.67","39.59","39.67","32961.96"
"10/9/2001","39.59","39.67","39.59","39.67","22949.48"
"10/10/2001","39.59","39.59","39.49","39.54","23609.54"
"10/11/2001","39.59","39.59","39.59","39.59","14216.5"
"10/12/2001","39.59","39.59","39.54","39.54","66005.16"
"10/15/2001","39.59","39.59","39.49","39.49","73113.4"
"10/16/2001","39.49","39.54","39.49","39.49","19669.54"
"10/17/2001","39.49","39.49","39.39","39.39","343399.43"
"10/18/2001","39.39","39.59","39.39","39.59","1280571.1"
"10/19/2001","39.39","39.39","39.39","39.39","446337.01"
"10/22/2001","39.39","39.39","39.39","39.39","95829.33"
"10/23/2001","39.39","39.39","39.39","39.39","116544.79"
"10/24/2001","39.39","39.39","39.39","39.39","129532.58"
"10/25/2001","39.39","39.39","39.39","39.39","79185.88"
"10/26/2001","39.39","39.4","39.39","39.4","44853.04"
"10/29/2001","39.39","39.58","39.39","39.39","56256.7"
"10/30/2001","39.4","39.4","39.4","39.4","11840.31"
"10/31/2001","39.39","39.4","39.39","39.39","91219.12"
"11/1/2001","39.39","39.39","39.39","39.39","123632.73"
"11/2/2001","39.39","39.4","39.39","39.39","96296.44"
"11/5/2001","39.39","39.39","39.39","39.39","29803.87"
"11/7/2001","39.39","39.69","39.39","39.39","125247.32"
"11/8/2001","39.39","39.39","39.39","39.39","17922.94"
"11/9/2001","39.39","39.39","39.39","39.39","41837.11"
"11/12/2001","39.39","39.4","39.39","39.39","17679.23"
